id,shelf,platform,title,source,genre,genre_source,family,verdict,verdict_why,venue_fit,tier,play,status
L-280,L,swizzle,ワードレイン / word-rain,repo,,,,,,,discard,降ってくる文字群から、目標単語の綴り順に文字をタップして単語を完成させる,existing
L-281,L,swizzle,グラビティフリップ / gravity-flip,repo,,,,,,,discard,タップで重力を上下反転し、壁の隙間ゲートを次々くぐり抜ける,existing
L-282,L,swizzle,マグネットプル / magnet-pull,repo,,,,,,,discard,中央磁石の引力・斥力をタップで切り替え、金属球を下のゴールへ導く,existing
L-283,L,swizzle,インクスプレッド / ink-spread,repo,,,,,,,discard,四隅から広がる黒インクを吸収ブロックでせき止め、白い領域を守り抜く,existing
L-284,L,swizzle,ビートボクサー / beat-boxer,repo,,,,,,,discard,ビートで現れるパンチ/キックの合図を、左右タップで正しく叩き込む格闘リズム,existing
L-285,L,swizzle,タワースタック / tower-stack,repo,,,,,,,discard,左右に流れるブロックを真上でタップして落とし、ずれた分を削りつつ積み上げる,existing
L-286,L,swizzle,カラーフラッド / color-flood,repo,,,,,,,discard,左上から色を選んで塗り広げ、限られた手数で盤面を全て同色に染める,existing
L-287,L,swizzle,タービンタップ / turbine-tap,repo,,,,,,,discard,発電タービンをタップして回転を安定ゾーン(50〜70)に保つ発電所オペレート,existing
L-288,L,swizzle,ネオンスネーク / neon-snake,repo,,,,,,,discard,ネオンの蛇をスワイプで操って光る果実を集める、壁と自分に当たると即アウト,existing
L-289,L,swizzle,ボルテージスパイク / voltage-spike,repo,,,,,,,discard,電圧グラフに現れる急騰スパイクを素早くタップして電力網を安定させる,existing
L-290,L,swizzle,ウォーターレベル / water-level,repo,,,,,,,discard,注水/排水で水位を操り、沈む魚をターゲット深度ラインまで導く水槽パズル,existing
L-291,L,swizzle,ディスコライツ / disco-lights,repo,,,,,,,discard,点滅するフロアライトの順番を覚え、タップで同じ順に再現するメモリーゲーム,existing
L-292,L,swizzle,ナノリペア / nano-repair,repo,,,,,,,discard,回路基板の配線に走る断線点を、消える前に素早くタップして修理する,existing
L-293,L,swizzle,バブルバースト / bubble-burst,repo,,,,,,,discard,浮かぶ泡をタップして L→M→S と分裂させ、小泡まで弾き切る爽快アクション,existing
L-294,L,swizzle,リズムロード / rhythm-road,repo,,,,,,,discard,ビートで降ってくるコインと障害物を、スワイプでレーン変更して捌く走行ゲーム,existing
L-295,L,swizzle,砂時計の番人 / sand-timer,repo,,,,,,,discard,上の砂が落ちきる前にタップで反転し、砂を絶やさず時間を守り抜くサバイバル,existing
L-296,L,swizzle,星座を結べ / star-connect,repo,,,,,,,discard,光る星をスワイプでなぞり、点線ガイドに沿って星座を完成させる夜空パズル,existing
L-297,L,swizzle,コインの予言者 / coin-flip,repo,,,,,,,discard,空中のコインが着地する前に、表(HEADS)か裏(TAILS)かをスワイプで予言する,existing
L-298,L,swizzle,橋を架けろ / bridge-build,repo,,,,,,,discard,押している間だけ橋が伸び、離すと倒れる。対岸に届く長さを見極める,existing
L-299,L,swizzle,忍者スライス / ninja-slice,repo,,,,,,,discard,宙に舞う的をスワイプで斬り、黒い爆弾は絶対に斬らない道場アクション,existing
L-300,L,swizzle,世紀のゴール / century-goal,repo,,,,,,,discard,揺れるパワー/カーブゲージを見極め、上スワイプでフリーキックを決めるサッカー,existing
L-301,L,swizzle,氷上の演技 / ice-skate,repo,,,,,,,discard,惰性で滑り続けるスケーターをタップで90度旋回させ、壁を避けてゴールへ導く,existing
L-302,L,swizzle,ミラータップ / mirror-tap,repo,,,,,,,discard,鏡の中に光る的の「左右反転した本当の位置」を読み取ってタップする反射神経ゲーム,existing
L-303,L,swizzle,風船の連鎖 / balloon-pop,repo,,,,,,,discard,せり上がる風船で、隣り合う同色2個以上をタップして一気に弾く連鎖パズル,existing
L-304,L,swizzle,ドラムロール / drum-roll,repo,,,,,,,discard,左右の太鼓を交互に叩いてテンポを保つ。連打や間延びはテンポを崩す,existing
L-305,L,swizzle,荷下ろしクレーン / cargo-crane,repo,,,,,,,discard,左右に揺れるクレーンのフックを、タップで真下のターゲットへ正確に降ろす,existing
L-306,L,swizzle,ゴーストタイプ / ghost-type,repo,,,,,,,discard,浮遊する幽霊の弱点属性をスワイプで選び、正しい属性でタップして祓う,existing
L-307,L,swizzle,レーザー迷路 / laser-maze,repo,,,,,,,discard,盤上のミラーをタップで回転させ、光源からゴールへレーザーを導くパズル,existing
L-308,L,swizzle,花ひらく / flower-bloom,repo,,,,,,,discard,つぼみの成長リングが最高潮のときに水をやり、一気に咲かせる園芸タイミングゲーム,existing
L-309,L,swizzle,宇宙ドッキング / space-dock,repo,,,,,,,discard,慣性で漂う宇宙船をスワイプで推進し、ポートへ低速で静かに着岸させる,existing
L-310,L,swizzle,文字レース / type-race,repo,,,,,,,discard,宙に漂う単語の文字を、左から正しい順にタップして単語を完成させるタイピング,existing
L-311,L,swizzle,脱出パズル / escape-room,repo,,,,,,,discard,暗号のヒントを解き、数字キーパッドで正しい答えを入力して部屋を脱出する,existing
L-312,L,swizzle,竜巻ドッジ / tornado-dodge,repo,,,,,,,discard,予測不能に蛇行して迫る竜巻を左右スワイプでレーン移動して避け続けるサバイバル,existing
L-313,L,swizzle,音符キャッチ / note-catch,repo,,,,,,,discard,4レーンを流れ落ちる音符を、判定ラインに来た瞬間にレーンをタップして奏でる,existing
L-314,L,swizzle,ウェイトリフティング / weight-lift,repo,,,,,,,discard,力ゲージが成功ゾーン(MAX付近)に来た瞬間に上スワイプでバーベルを挙げる,existing
L-315,L,swizzle,カラーウェーブ / color-wave,repo,,,,,,,discard,サイクルする色が上部の目標色と一致した瞬間にタップして捉える反射ゲーム,existing
L-316,L,swizzle,溶岩ジャンプ / lava-jump,repo,,,,,,,discard,崩れる足場を飛び移り、下から迫る溶岩に飲まれる前に目標の高さへ登る,existing
L-317,L,swizzle,呪文詠唱 / spell-cast,repo,,,,,,,discard,魔法陣に示された方向の並びを、順にスワイプしてなぞり呪文を発動する,existing
L-318,L,swizzle,パペットプル / puppet-pull,repo,,,,,,,discard,糸で操る木の人形の腕を左右に振り、落ちてくるコインをキャッチする操り人形劇,existing
L-319,L,swizzle,シャドウマッチ / shadow-match,repo,,,,,,,discard,上に映る黒いシルエットと同じ形を、下の選択肢から選んで当てる形あわせクイズ,existing
L-320,L,swizzle,バウンシングワーズ / bouncing-words,repo,,,,,,,discard,跳ね回る文字の中から、単語のつづり順に正しい文字をタップして完成させる,existing
L-321,L,swizzle,マグネットプル / magnet-pull,repo,,,,,,,discard,画面をタップして磁力を発生させ、飛び交う金属ボールを中央のゴールへ引き寄せる,existing
L-322,L,swizzle,ロープスイング / rope-swing,repo,,,,,,,discard,振り子のロープでアンカーを掴んで振り、足場を伝って上のゴールへ到達する,existing
L-323,L,swizzle,タイルフリップ / tile-flip,repo,,,,,,,discard,裏返しのタイルを2枚めくり、同じ色マークのペアを記憶で揃える神経衰弱,existing
L-324,L,swizzle,スピードソート / speed-sort,repo,,,,,,,discard,落ちてくる荷を色で見分け、青は左・赤は右へスワイプで素早く仕分ける,existing
L-325,L,swizzle,エレクトリックチェーン / electric-chain,repo,,,,,,,discard,光る次のノードを順にタップし、電源Sからゴールへ電流を通す配線パズル,existing
L-326,L,swizzle,オービットキャッチ / orbit-catch,repo,,,,,,,discard,軌道を周回する船をタップで内外に乗り換え、同じ軌道のデブリを回収する,existing
L-327,L,swizzle,フロストドロー / frost-draw,repo,,,,,,,discard,凍った窓をスワイプでこすって霜を溶かし、隠れた図形のシルエットを浮かび上がらせる,existing
L-328,L,swizzle,トラフィックフロー / traffic-flow,repo,,,,,,,discard,交差点の信号をタップで切り替え、車をぶつけずに通過させる交通整理,existing
L-329,L,swizzle,ピンボールフリップ / pinball-flip,repo,,,,,,,discard,左右フリッパーでボールを弾き、バンパーに当てて目標スコアを稼ぐ,existing
L-330,L,swizzle,ウェーブサーフ / wave-surf,repo,,,,,,,discard,押し寄せる波をタップジャンプで飛び越え、次々に波をクリアするサーフィン,existing
L-331,L,swizzle,クリスタルグロウ / crystal-grow,repo,,,,,,,discard,タップで結晶に栄養を注ぎ、緑のターゲット帯で手を止めて完璧に育てる,existing
L-332,L,swizzle,チェーンブラスト / chain-blast,repo,,,,,,,discard,爆弾を1つ起爆し、爆風の連鎖で盤上すべての爆弾を消し去る一撃パズル,existing
L-333,L,swizzle,寿司ロール / sushi-roll,repo,,,,,,,discard,3本のベルトを流れる寿司を、皿を正しいレーンに動かしてキャッチする回転寿司,existing
L-334,L,swizzle,ミラードッジ / mirror-dodge,repo,,,,,,,discard,左半分の自機をスワイプで動かし、跳ね回るボールを避けて生き残る（右は鏡像世界）,existing
L-335,L,swizzle,タワースタック / tower-stack,repo,,,,,,,discard,左右に流れるブロックをタップで落とし、重なった幅だけ積み上げる高層建築,existing
L-336,L,swizzle,グラビティフリップ / gravity-flip,repo,,,,,,,discard,タップで重力を上下反転し、天井と床のトゲを避けてゴール距離まで走り抜ける,existing
L-337,L,swizzle,ホタルキャッチ / firefly-catch,repo,,,,,,,discard,夜の森でふわりと明滅するホタルを、光っている瞬間にタップして捕まえる,existing
L-338,L,swizzle,ドラムマシン / drum-machine,repo,,,,,,,discard,中央から4つのパッドへ流れるノートが到達した瞬間に、その方向をタップして叩く,existing
L-339,L,swizzle,ボルケーノラン / volcano-run,repo,,,,,,,discard,噴火する火山から走って逃げ、降ってくる岩をタップジャンプで避けて目標距離へ,existing
L-340,L,swizzle,シグナルブースト / signal-boost,repo,,,,,,,discard,減衰しながら流れる信号を、通過するブースターをタップで増幅しアンテナへ届ける,existing
L-341,L,swizzle,ラーメンクック / ramen-cook,repo,,,,,,,discard,麺を投入し、ゲージが緑のジャストゾーンに来た瞬間に引き上げる茹で時間タイミング,existing
L-342,L,swizzle,ピクセルペイント / pixel-paint,repo,,,,,,,discard,お手本の色ヒントに合わせて、6x6グリッドの各マスを正しい色で塗りドット絵を完成,existing
L-343,L,swizzle,バブルポップ / bubble-pop,repo,,,,,,,discard,隣り合う同色バブルを3つ以上つなぎ、もう一度タップでまとめて消す連結パズル,existing
L-344,L,swizzle,アイススケート / ice-skate,repo,,,,,,,discard,惰性で滑り続けるスケーターをタップで方向転換し、壁の隙間を抜けフラグを通過,existing
L-345,L,swizzle,スタンプラッシュ / stamp-rush,repo,,,,,,,discard,落ちてくるスタンプに手を潰される前に、タップで手を引っ込める瞬発反応,existing
L-346,L,swizzle,レーザーリフレクト / laser-reflect,repo,,,,,,,discard,盤上の斜め鏡をタップで回転させ、左からのレーザーをターゲットに当てる光学パズル,existing
L-347,L,swizzle,バランスビーム / balance-beam,repo,,,,,,,discard,左右タップで細い棒を傾け、転がる玉を落とさず一定時間バランスを保つ,existing
L-348,L,swizzle,カラーフラッド / color-flood,repo,,,,,,,discard,左上の角から色を選んで塗り広げ、限られた手数で盤面を一色に染め上げる,existing
L-349,L,swizzle,シャドーパペット / shadow-puppets,repo,,,,,,,discard,光源をタップで動かして角度を合わせ、壁に映る影をお手本の形にそろえる,existing
L-350,L,swizzle,コインフリップ / coin-flip,repo,,,,,,,discard,弾く前に表(H)か裏(T)かを左右タップで予言し、当て続けてスコアを稼ぐ,existing
L-351,L,swizzle,ワイヤータップ / wire-tap,repo,,,,,,,discard,表示された番号順を覚え、その順にスイッチをタップで切って回路を無力化する,existing
L-352,L,swizzle,サンドフォール / sandfall,repo,,,,,,,discard,上から降り注ぐ砂粒を、左右に動かす受け皿でキャッチして目標量を集める,existing
L-353,L,swizzle,ゴーストチェイス / ghost-chase,repo,,,,,,,discard,暗闇を横切るゴーストを、タップで動かす懐中電灯の光で照らし退治する,existing
L-354,L,swizzle,スプリングジャンプ / spring-jump,repo,,,,,,,discard,バネをタップでチャージして玉を高く打ち上げ、宙に浮かぶ星を集める,existing
L-355,L,swizzle,テンポタップ / tempo-tap,repo,,,,,,,discard,一定BPMのビートに合わせ、判定バーの針が中央に来た瞬間にタップし続けるリズム,existing
L-356,L,swizzle,ホットポテト / hot-potato,repo,,,,,,,discard,熱々のイモを持ちすぎて爆発する前に、持っている側をタップで相手へ手早く渡す,existing
L-357,L,swizzle,アステロイドスプリット / asteroid-split,repo,,,,,,,discard,タップした方向へ弾を撃ち、大きな小惑星を割って全て消し去る宇宙シューティング,existing
L-358,L,swizzle,ブリッジクロス / bridge-cross,repo,,,,,,,discard,ひび割れた飛び石をタップで一歩ずつ渡り、崩れる前に対岸のゴールへ渡り切る,existing
L-359,L,swizzle,ネオンスネーク / neon-snake,repo,,,,,,,discard,光るヘビをスワイプで操り、壁と自分の体を避けながら光の果実を食べ続ける,existing
L-360,L,swizzle,マグマサーフ / magma-surf,repo,,,,,,,discard,3レーンの溶岩流をサーフし、降ってくる岩をタップ/スワイプでレーン移動して避け生き残る,existing
L-361,L,swizzle,ロックピック / lock-pick,repo,,,,,,,discard,揺れる鍵のテンション針が緑ゾーンに来た瞬間にタップしてピンを固定,existing
L-362,L,swizzle,タイルレース / tile-race,repo,,,,,,,discard,崩れ落ちる床タイルを一段ずつ上へ跳んで進み、崩れる前にゴール列へ渡り切る,existing
L-363,L,swizzle,フルーツスライス / fruit-slice,repo,,,,,,,discard,打ち上がるフルーツをスワイプで斬る。黒い爆弾は斬らず、落とさないように,existing
L-364,L,swizzle,ウィンドチャイム / wind-chime,repo,,,,,,,discard,番号で示されたメロディの順に、その風鈴の上をスワイプで鳴らして曲を奏でる,existing
L-365,L,swizzle,クラウドサーフ / crowd-surf,repo,,,,,,,discard,ビートに合わせてタップし、観客の手拍子に乗って前へ流れていくライブ会場,existing
L-366,L,swizzle,マグネットフィッシュ / magnetic-fish,repo,,,,,,,discard,磁石をタップで降ろし、緑の金属魚を吸い付けて巻き上げる。赤い危険魚は釣るな,existing
L-367,L,swizzle,シュガーラッシュ / sugar-rush,repo,,,,,,,discard,隣り合うキャンディをタップ/スワイプで入れ替え、同色3つ以上を並べて消すマッチ3,existing
L-368,L,swizzle,サンドタイマー / sand-timer,repo,,,,,,,discard,砂時計を傾け、表示された目標秒ぴったりで砂を落としきる体内時計ゲーム,existing
L-369,L,swizzle,エスケープルーム / escape-room,repo,,,,,,,discard,マスターマインド式ヒントを頼りに3桁の暗証番号を当てて扉を開ける,existing
L-370,L,swizzle,オービットダンス / orbit-dance,repo,,,,,,,discard,軌道を回る惑星をタップ/スワイプで一斉に反転させ、衝突させずに耐える,existing
L-371,L,swizzle,タワーディフェンス1人 / tower-defense-solo,repo,,,,,,,discard,画面下の砲台をタップの方向に撃ち、迫る侵入者を全滅させる,existing
L-372,L,swizzle,水たまりジャンプ / puddle-jump,repo,,,,,,,discard,雨の路上、3レーンを移動して迫る水たまりを避けながらゴールまで走る,existing
L-373,L,swizzle,メモリータイル / memory-tiles,repo,,,,,,,discard,光ったタイルの順番を記憶し、同じ順にタップして再現するサイモン式記憶ゲーム,existing
L-374,L,swizzle,ロケットスロットル / rocket-throttle,repo,,,,,,,discard,連打でエンジンを噴かして高度を稼ぎ、燃料が尽きる前に目標高度へ到達する,existing
L-375,L,swizzle,ヌードルスラープ / noodle-slurp,repo,,,,,,,discard,器から飛び出す麺を、上スワイプのタイミングで吸い込んで食べる屋台ラーメン,existing
L-376,L,swizzle,ドミノ倒し / domino-push,repo,,,,,,,discard,並んだドミノの先頭を押して、連鎖で最後の1枚まですべて倒しきる,existing
L-377,L,swizzle,カラーソート / color-sort,repo,,,,,,,discard,試験管の液体を注ぎ分け、各試験管を単色にそろえる水そろえパズル,existing
L-378,L,swizzle,グラップリングフック / grappling-hook,repo,,,,,,,discard,足場にフックを打ち込んで振り子で飛び移り、ゴールの星まで登る,existing
L-379,L,swizzle,落ち葉キャッチ / leaf-catch,repo,,,,,,,discard,風に舞って落ちてくる紅葉を、左右に動く籠で受け止める秋の公園,existing
L-380,L,swizzle,インクブロット / ink-blot,repo,,,,,,,discard,用紙の上で広がるインクを、外周リングをはみ出す前にタップで止める,existing
L-381,L,swizzle,回路完成 / circuit-complete,repo,,,,,,,discard,電源から全ノードへ配線をつなぎ、盤面すべてに電気を通す,existing
L-382,L,swizzle,スティッキーウォール / sticky-wall,repo,,,,,,,discard,左右の壁に交互に張り付きながら跳ね上がり、上へ上へ登っていく,existing
L-383,L,swizzle,ワードボム / word-bomb,repo,,,,,,,discard,出題に合う文字を4択から素早く選び、爆弾の導火線が尽きる前に解除する,existing
L-384,L,swizzle,ピンボールフリップ / pinball-flip,repo,,,,,,,discard,左右のフリッパーでボールを弾き、的とバンパーを叩いて得点を稼ぐ,existing
L-385,L,swizzle,雪の結晶キャッチ / snowflake-catch,repo,,,,,,,discard,舌をタップで伸ばし、舞い落ちる雪の結晶をタイミングよく捕まえる,existing
L-386,L,swizzle,バブルドリフト / bubble-drift,repo,,,,,,,discard,浮かび上がるシャボン玉をタップで左右に押し、落ちてくる針を避けて上空へ運ぶ,existing
L-387,L,swizzle,モールスタップ / morse-tap,repo,,,,,,,discard,表示された文字のモールス符号を、左=ドット・右=ダッシュで打ち込んで送信する,existing
L-388,L,swizzle,バルーンポップ / balloon-pop,repo,,,,,,,discard,膨らむ風船を、緑のちょうどいいサイズになった瞬間にタップで割る,existing
L-389,L,swizzle,流星雨 / meteor-shower,repo,,,,,,,discard,流れ星が飛んだ向きを覚え、消えた後に同じ方向へスワイプして願いを叶える,existing
L-390,L,swizzle,指揮者 / conductor,repo,,,,,,,discard,オーケストラのビートに合わせて上下スワイプで指揮し、演奏を止めずに小節を重ねる,existing
L-391,L,swizzle,ガラス割り / glass-break,repo,,,,,,,discard,揺れ動くパワーゲージを見極め、ちょうどいい力（緑帯）でタップしてガラスを割る,existing
L-392,L,swizzle,コマ対決 / spinning-tops,repo,,,,,,,discard,回転するコマをスワイプで弾き、相手のコマをリングの外へ押し出すバトル,existing
L-393,L,swizzle,ろうそく守り / candle-guard,repo,,,,,,,discard,吹き付ける風で炎が傾く。倒れる向きと逆にスワイプして炎を立て直し、消さずに守る,existing
L-394,L,swizzle,ジャグリング / juggle-act,repo,,,,,,,discard,落ちてくる3つのボールをタップで打ち上げ続け、1つも床に落とさない大道芸,existing
L-395,L,swizzle,タイドプール / tide-pool,repo,,,,,,,discard,満ちてくる潮に流されるヒトデをタップで拾い、岩の上へ避難させて救出する,existing
L-396,L,swizzle,レーザー反射 / laser-bounce,repo,,,,,,,discard,盤上の鏡をタップで45度ずつ回し、レーザーの向きを変えてターゲットに当て続ける,existing
L-397,L,swizzle,呼吸制御 / breath-control,repo,,,,,,,discard,ゆっくり膨らんで縮む円が、満ちきった瞬間（緑リング点灯）にタップして深呼吸を合わせる,existing
L-398,L,swizzle,地震訓練 / earthquake-drill,repo,,,,,,,discard,揺れる棚から落ちてくる荷物を、左右に動く救助ネットで受け止めて守る,existing
L-399,L,swizzle,シャボン玉 / soap-bubble,repo,,,,,,,discard,タップで膨らませ、緑帯のちょうどいいサイズになったらもう一度タップして飛ばす,existing
L-400,L,swizzle,センチュリーマーク / century-mark,repo,,,,,,,discard,記念の盤面。バウンドする光弾を放って、すべての星を点灯させる,existing
L-401,L,swizzle,凧揚げ / kite-flying,repo,,,,,,,discard,風に乗せて凧を操り、糸を切らさないよう張力に注意しながら目標高度まで揚げる,existing
L-402,L,swizzle,エコーリズム / echo-rhythm,repo,,,,,,,discard,光ったビートの順番を記憶し、同じ順にノードをタップして繰り返すサイモン式,existing
L-403,L,swizzle,重力反転 / gravity-flip,repo,,,,,,,discard,タップで重力を上下反転させ、トンネルを流れてくる障害物を避けて走り抜ける,existing
L-404,L,swizzle,植物育成 / plant-growth,repo,,,,,,,discard,左タップで水、右タップで日光を与え、水と光を適正ゾーンに保って花を満開まで育てる,existing
L-405,L,swizzle,群衆カウント / crowd-count,repo,,,,,,,discard,一瞬映る群衆の人数を目測で記憶し、3択から正しい人数を選ぶ瞬間記憶ゲーム,existing
L-406,L,swizzle,氷彫刻 / ice-sculpture,repo,,,,,,,discard,四角い氷ブロックを上下左右のスワイプで削り、目標シルエットの形に彫り出す,existing
L-407,L,swizzle,スピードリーダー / speed-reader,repo,,,,,,,discard,一瞬だけ光る単語を読み取り、隠れたあと3択から同じ単語を選ぶ速読ゲーム,existing
L-408,L,swizzle,釣り糸 / fishing-line,repo,,,,,,,discard,タップで釣り針の深さを上下に切り替え、泳いでくる魚の層に合わせて引っ掛けて釣る,existing
L-409,L,swizzle,スロープジャンプ / ramp-jump,repo,,,,,,,discard,助走して近づき、ランプの先端でタイミングよくタップして遠くまで飛ぶ,existing
L-410,L,swizzle,電圧サージ / voltage-surge,repo,,,,,,,discard,注ぐ数がお題ちょうどになった瞬間に止める。入れ過ぎ厳禁の自制,existing
L-411,L,swizzle,忍者の巻物 / ninja-scroll,repo,,,,,,,discard,3レーンを瞬時に移動し、降ってくる手裏剣を紙一重でかわして生き延びる,existing
L-412,L,swizzle,橋を架ける / bridge-build,repo,,,,,,,discard,足場の端から棒を伸ばし、ちょうど届く長さで倒して次の足場へ渡っていく,existing
L-413,L,swizzle,ペイントミックス / paint-mix,repo,,,,,,,discard,赤・黄・青の三原色を配合し、見本と同じ色を作って提出する調色ゲーム,existing
L-414,L,swizzle,隕石回避 / meteor-dodge,repo,,,,,,,discard,タップした方向へ宇宙船を動かし、降り注ぐ隕石の雨をかわして生き延びる,existing
L-415,L,swizzle,カードめくり / card-flip,repo,,,,,,,discard,最初に一瞬すべての数字を見せられ、伏せた後に1から順にめくり当てる記憶ゲーム,existing
L-416,L,swizzle,タワー積み / tower-stack,repo,,,,,,,discard,左右に流れるブロックをタップで落とし、下の段に揃えて積み上げる,existing
L-417,L,swizzle,電波増幅 / signal-boost,repo,,,,,,,discard,動く最適角度にアンテナを合わせ、強い電波を出し続けて必要な受信時間を稼ぐ,existing
L-418,L,swizzle,砂時計 / sand-timer,repo,,,,,,,discard,上の砂が落ちきった瞬間から0.5秒以内にタップする、体内時計のジャストタイミング勝負,existing
L-419,L,swizzle,磁石選別 / magnet-sort,repo,,,,,,,discard,磁石を動かして金属ボールだけを引き寄せ、ゴールへ運ぶ。ガラス玉は入れてはいけない,existing
L-420,L,swizzle,硬貨積み上げ / coin-stack,repo,,,,,,,discard,左右に動くトロフィーを、中心を合わせてタップで落として高く積む,existing
L-421,L,swizzle,ホットポテト / hot-potato,repo,,,,,,,discard,燃える玉を持たされた一瞬で、渡す相手の方向へ振り抜く,existing
L-422,L,swizzle,糸通し / thread-needle,repo,,,,,,,discard,ゆらゆら揺れる針の穴めがけてタップで糸を打ち込み、狙いすまして通す集中ゲーム,existing
L-423,L,swizzle,花火打ち上げ / firework-timing,repo,,,,,,,discard,打ち上がる花火玉が最高点に達した瞬間にタップして、大輪の花火を咲かせる,existing
L-424,L,swizzle,渦巻き脱出 / whirlpool,repo,,,,,,,discard,中心へ引き込む渦の引力に、スワイプ／タップで逆らって舟を沈めず持ちこたえる,existing
L-425,L,swizzle,タイルスライド / tile-slide,repo,,,,,,,discard,3×3の数字パズル。空きマスへタイルをずらして1〜8を順番どおりに並べる15パズル,existing
L-426,L,swizzle,電灯パズル / light-switch,repo,,,,,,,discard,ライツアウト。タップすると自分と上下左右の灯りが反転。すべて消灯させる,existing
L-427,L,swizzle,振り子飛び越え / pendulum-swing,repo,,,,,,,discard,大きく揺れる鉄球が近づく瞬間、タップでジャンプして飛び越える,existing
L-428,L,swizzle,鏡の迷路 / mirror-maze,repo,,,,,,,discard,盤上の鏡をタップで「／」「＼」に切り替え、光源のビームを反射させてターゲットに当てる,existing
L-429,L,swizzle,相撲押し出し / sumo-push,repo,,,,,,,discard,左右交互に素早くタップしてパワーを溜め、相手力士を土俵の外へ押し出す,existing
L-430,L,swizzle,フルーツキャッチ / fruit-catch,repo,,,,,,,discard,落ちてくる果物をバスケットで受け止める。黒い爆弾は避けること,existing
L-431,L,swizzle,軌道ロック / orbit-lock,repo,,,,,,,discard,外周を回る衛星をタップで内周へ引き込み、回転するドックにタイミングよくロックする,existing
L-432,L,swizzle,芽吹きの世話 / sprout-care,repo,,,,,,,discard,左タップで水、右タップで日光。水と日光のバランスを保って苗を満開まで育てる,existing
L-433,L,swizzle,ドラムマシン / drum-machine,repo,,,,,,,discard,お手本で流れる4ステップの叩き順を覚え、同じ順にパッドを叩いて再現する,existing
L-434,L,swizzle,矢の雨 / arrow-rain,repo,,,,,,,discard,降ってきて止まった矢が指す向きを見て、同じ方向へ素早くスワイプして払う,existing
L-435,L,swizzle,花びらの舞 / petal-fall,repo,,,,,,,discard,風に舞って落ちてくる桜の花びらを、地面に落ちる前にタップして受け止める,existing
L-436,L,swizzle,暗号錠 / code-lock,repo,,,,,,,discard,一瞬光る3桁の暗証番号を記憶し、ダイヤルを合わせて金庫を解錠する,existing
L-437,L,swizzle,綱引き / tug-war,repo,,,,,,,discard,連打でパワーを溜め、綱の中心マーカーを自分側のラインまで引き込む力比べ,existing
L-438,L,swizzle,ボトルスピン / spin-bottle,repo,,,,,,,discard,回るボトルが止まる向きを、周囲8つのゾーンから予測してタップで賭ける,existing
L-439,L,swizzle,氷上スライド / ice-slide,repo,,,,,,,discard,スワイプした方向へペンギンが滑り出し、壁にぶつかるまで止まらない。ゴールへ導く,existing
L-440,L,swizzle,宝掘り / treasure-dig,repo,,,,,,,discard,熱感知（近いほど赤）を頼りに、限られた回数でマスを掘って埋もれた宝を掘り当てる,existing
L-441,L,swizzle,ネオンキャッチ / neon-catcher,repo,,,,,,,discard,画面を高速で跳ね回るネオン球を、狙ってタップで次々にキャッチする,existing
L-442,L,swizzle,記憶の道 / memory-path,repo,,,,,,,discard,順に点滅するマスの並びを覚え、消えたあと同じ順にタップして道をたどる,existing
L-443,L,swizzle,風船割り / balloon-pop,repo,,,,,,,discard,浮かび上がりながら膨らむ風船を、破裂する前にタップで割る。膨らみすぎると爆発,existing
L-444,L,swizzle,リズムタップ / rythm-tap,repo,,,,,,,discard,4レーンを流れ落ちるノーツが判定ラインに重なる瞬間、そのレーンをタップする音ゲー,existing
L-445,L,swizzle,クリスタル割り / crystal-crack,repo,,,,,,,discard,クリスタルの弱点（黄色マーカー）の方向へスワイプしてハンマーを叩き込み砕く,existing
L-446,L,swizzle,宇宙重力 / space-gravity,repo,,,,,,,discard,惑星の重力で探査機の軌道が曲がる。それを見越して発射し、光る目標にヒットさせる,existing
L-447,L,swizzle,連鎖爆発 / chain-reaction,repo,,,,,,,discard,たった1発のタップで球を爆発させ、爆風が次々に球へ連鎖する大連鎖を狙う,existing
L-448,L,swizzle,配線パズル / wire-connect,repo,,,,,,,discard,回路の断線（「!」マーク）をタップで繋ぎ、電源から出口まで電流を通す,existing
L-449,L,swizzle,カラーウェーブ / color-wave,repo,,,,,,,discard,流れ落ちる色の波の色（＝方向）に合わせてスワイプする,existing
L-450,L,swizzle,バブルソート / bubble-sort,repo,,,,,,,discard,隣り合う数字の泡をタップで入れ替えて昇順に並べる,existing
L-451,L,swizzle,舵取り / steer-ship,repo,,,,,,,discard,うねる海流の中で船を左右に操舵し、ブイを通過して岩礁を避ける,existing
L-452,L,swizzle,スナイパースコープ / sniper-scope,repo,,,,,,,discard,揺れる暗視スコープを安定させ、動く標的を撃ち抜く,existing
L-453,L,swizzle,ビートパンチ / beat-punch,repo,,,,,,,discard,ビートの瞬間にタップして敵にパンチを叩き込む格闘リズムゲーム,existing
L-454,L,swizzle,溶岩ジャンプ / lava-jump,repo,,,,,,,discard,上昇する溶岩から逃げ、自動で跳ねる主人公を左右に操ってプラットフォームを登る,existing
L-455,L,swizzle,アンテナ合わせ / antennae-match,repo,,,,,,,discard,電波塔と同じ角度に自分のアンテナを回して電波を受信する,existing
L-456,L,swizzle,ドミノ倒し / domino-fall,repo,,,,,,,discard,並んだドミノの先頭をタップして押し倒し、最後まで連鎖させる,existing
